,id,encode
175,10,"[-0.06719767  0.09506268  0.12673457  0.03281302 -0.02199292 -0.06810348
 -0.03480718 -0.11324358  0.13591169 -0.07301381  0.28345624 -0.04637438
 -0.17521888 -0.13924935 -0.00123453  0.18358114 -0.15964882 -0.06953637
 -0.05443339 -0.00887867  0.03679827 -0.05436864  0.09565748 -0.00938957
 -0.03262127 -0.39381343 -0.10557622 -0.09297867  0.03152816 -0.09504245
 -0.07118608  0.02952025 -0.17883548 -0.07677351 -0.06122932  0.06343088
 -0.06196288 -0.06775356  0.21918187 -0.04175404 -0.17571187 -0.01673041
  0.00657867  0.20721874  0.26902965  0.05918741  0.04039937 -0.05807404
  0.08590969 -0.22593267  0.02879027  0.07319549  0.07906046  0.02346333
  0.01732356 -0.13000353 -0.01592895  0.06467625 -0.15137979  0.02003383
  0.03291592 -0.1253701  -0.05802771  0.00725117  0.2509993   0.1113007
 -0.08582503 -0.11275848  0.12731661 -0.14742631  0.00504345  0.06459378
 -0.14874896 -0.19677222 -0.35510126  0.03454641  0.39146188  0.04158808
 -0.14886701  0.01621834 -0.04924856  0.00328408  0.11931895  0.12323406
 -0.04552821  0.01162775 -0.15015346  0.02448338  0.17066222 -0.09176973
 -0.07295876  0.19602184 -0.0627739   0.09444328 -0.00121509  0.03188378
  0.01286752  0.04547518 -0.13876785  0.00358786  0.11732025 -0.03905928
 -0.01471581  0.07770908 -0.14049686  0.02545977 -0.02320978  0.04141486
  0.05214898 -0.07793157 -0.13880248 -0.05812278  0.16224943 -0.2238262
  0.1643939   0.21641089 -0.02341482  0.11512206  0.09922472  0.08338939
 -0.00308389 -0.03165337 -0.19918546  0.04064474  0.0710133   0.03734236
  0.07776426  0.02709325]"
176,10,"[-2.60173716e-02  6.46580756e-02  1.28325164e-01  2.77596340e-02
 -3.96421133e-03 -3.78473029e-02  3.36508378e-02 -8.76211226e-02
  1.37702718e-01 -6.54244125e-02  3.02307010e-01 -4.23042327e-02
 -2.02017695e-01 -1.33365825e-01  6.00104183e-02  1.38210714e-01
 -1.13101572e-01 -7.69905299e-02 -2.85399947e-02 -3.78198996e-02
 -5.07192919e-03 -5.85017726e-02  9.29670334e-02  1.99344158e-02
 -7.27043003e-02 -3.77251089e-01 -1.23794414e-01 -1.28989294e-01
  3.26223075e-02 -7.94622302e-02 -3.82446200e-02  1.04125537e-01
 -1.35211080e-01 -1.49925556e-02 -6.44630641e-02  6.08509183e-02
 -5.86689040e-02 -7.43487254e-02  2.41202161e-01 -2.48306394e-02
 -1.52557775e-01 -8.70079100e-02 -2.40129381e-02  2.20557898e-01
  2.21726000e-01  1.05631519e-02  6.62437528e-02 -1.65151432e-05
  3.12901214e-02 -1.99311838e-01  4.53786626e-02  8.95447955e-02
  5.84605560e-02  3.75407301e-02  2.55257264e-03 -1.29668474e-01
  1.35645922e-03  3.15391123e-02 -1.54082954e-01  2.77413167e-02
  1.24485493e-02 -1.53956950e-01 -6.40478805e-02  2.75127571e-02
  2.71203578e-01  1.38754502e-01 -6.35359436e-02 -1.30688652e-01
  1.56510532e-01 -1.85275018e-01 -3.84981558e-02  7.38272741e-02
 -1.86170921e-01 -1.54411957e-01 -3.33708823e-01  4.44291309e-02
  3.72700930e-01  5.80206551e-02 -1.45831674e-01  3.77278179e-02
 -7.24859983e-02  7.02753011e-03  1.29168496e-01  1.24843545e-01
 -6.74989969e-02  2.06371918e-02 -1.58392489e-01  1.07039185e-02
  1.80365503e-01 -7.89014325e-02 -1.02583632e-01  1.86909080e-01
 -7.11222589e-02  8.41907188e-02  4.34819683e-02 -1.67047568e-02
  6.32438064e-02  2.60143280e-02 -1.17092364e-01 -9.04117711e-04
  1.18212208e-01 -8.73479769e-02 -2.01591756e-02  9.87620726e-02
 -1.86761543e-01  3.92838866e-02 -1.13001578e-02  2.90534608e-02
  8.06744918e-02 -2.60327980e-02 -1.59900531e-01 -7.77235329e-02
  1.95796683e-01 -2.45794773e-01  1.39123380e-01  1.98307693e-01
 -1.13214804e-02  1.04369998e-01  8.96443725e-02  1.23836264e-01
 -2.81168595e-02 -5.49281687e-02 -1.91300198e-01  5.55804260e-02
  6.86619133e-02  4.89904284e-02  4.58646864e-02  3.64675932e-02]"
177,10,"[-0.04153189  0.06410376  0.12626897  0.01889792  0.00676275 -0.034911
  0.02415635 -0.0865823   0.13878882 -0.0702642   0.30470398 -0.04718182
 -0.19885251 -0.14281899  0.05118984  0.15713648 -0.1329446  -0.07586235
 -0.03974117 -0.03907606  0.00772743 -0.04778475  0.07624458  0.02221432
 -0.06906119 -0.3825933  -0.11748509 -0.14454177  0.01538889 -0.08298222
 -0.05027286  0.08768035 -0.15532592 -0.00796298 -0.0756828   0.06856812
 -0.04833053 -0.06766568  0.21709682 -0.01849821 -0.15197478 -0.06986617
 -0.0244564   0.21672593  0.22076496  0.01643909  0.05831734 -0.00767032
  0.03637212 -0.19916245  0.0352764   0.07994284  0.0670216   0.0412753
 -0.00380972 -0.14048433  0.00165016  0.02264635 -0.15791197  0.02694529
  0.02003896 -0.15910555 -0.0734158   0.02668529  0.27883619  0.14032796
 -0.07338779 -0.1358873   0.14934309 -0.17653538 -0.03318972  0.06715556
 -0.17788133 -0.16251361 -0.34224826  0.05122507  0.36271849  0.05672383
 -0.16638684  0.03277818 -0.0899483   0.01928315  0.13713308  0.11610883
 -0.05820465  0.03564404 -0.17400278  0.01613546  0.18076086 -0.08614869
 -0.08433439  0.19745587 -0.07577242  0.08328792  0.02697333 -0.01534506
  0.05325599  0.03237632 -0.11697704  0.00300172  0.11928088 -0.07506636
 -0.02779591  0.08420825 -0.18088962  0.03808773 -0.00947171  0.02509645
  0.06402904 -0.03927851 -0.16823277 -0.06809559  0.19487515 -0.24482688
  0.14874418  0.20226361 -0.00288763  0.11425214  0.09942572  0.12006807
 -0.04310138 -0.06609704 -0.21395721  0.05819952  0.08472902  0.05401421
  0.0495332   0.03696384]"
178,10,"[-0.02200777  0.07556228  0.12935622  0.01444745 -0.00875471 -0.02637142
  0.01767133 -0.08487238  0.14203057 -0.065727    0.29578981 -0.03583842
 -0.20598318 -0.13695742  0.05691599  0.1423139  -0.12826866 -0.07024942
 -0.02701182 -0.04171864  0.00434284 -0.04246163  0.08729198  0.00067396
 -0.07449253 -0.38299754 -0.12223162 -0.1265406   0.01681364 -0.07045368
 -0.04013699  0.09772707 -0.14258201 -0.0110752  -0.06565496  0.06104582
 -0.06211895 -0.07203165  0.22919196 -0.0163806  -0.14814064 -0.07111798
 -0.0230203   0.21128049  0.21719207  0.00898029  0.06386068  0.00628427
  0.0348811  -0.20451632  0.04656047  0.10439367  0.05750235  0.04143051
  0.00203963 -0.13554128  0.01071725  0.02605896 -0.14869198  0.02970934
  0.03177046 -0.16320503 -0.06465715  0.0409739   0.26255307  0.13855353
 -0.06320214 -0.1434606   0.13570622 -0.17096144 -0.03508867  0.06838775
 -0.19356862 -0.15864718 -0.33468089  0.051534    0.36377338  0.06381152
 -0.15220958  0.03181013 -0.08442394  0.01734691  0.13770661  0.1166941
 -0.05881569  0.02164536 -0.17655273  0.01783588  0.17784749 -0.08794867
 -0.10206807  0.20752692 -0.06518434  0.09544462  0.03059457 -0.01638607
  0.05613547  0.02474425 -0.11002912  0.0037291   0.12888411 -0.08513652
 -0.02773516  0.1014182  -0.18148075  0.04343069 -0.01702099  0.03757727
  0.0690954  -0.04023083 -0.16027629 -0.07082368  0.19574253 -0.2328871
  0.14424437  0.19989361 -0.01087999  0.10772517  0.10329029  0.11503369
 -0.03467475 -0.06483244 -0.19913404  0.05071065  0.05897683  0.05806737
  0.04290352  0.0413039 ]"
179,10,"[-0.06988969  0.09306223  0.16412534  0.03051592 -0.02544444 -0.04965004
  0.00602098 -0.09018314  0.13465209 -0.06465612  0.32927209 -0.01287887
 -0.18212758 -0.15095802  0.04277601  0.15463878 -0.13893501 -0.08605849
 -0.01477295 -0.02243325  0.0179761  -0.05902972  0.09935152 -0.01042494
 -0.08335888 -0.39861658 -0.12355816 -0.14588928  0.0073291  -0.09618067
 -0.03948699  0.0334078  -0.15966062 -0.03783152 -0.08331037  0.04746456
 -0.06951252 -0.08427907  0.21073821 -0.04128779 -0.17429249 -0.04566531
 -0.0093171   0.21880607  0.23706837  0.01605714  0.07486818  0.00189838
  0.0402655  -0.22840093  0.05719548  0.05495632  0.08816634  0.04498484
  0.00459749 -0.11940332 -0.00553533  0.02457943 -0.14986174  0.03357361
  0.03930963 -0.13493186 -0.05358104  0.03472114  0.27338496  0.14084366
 -0.08505589 -0.1151482   0.12183724 -0.16471547 -0.03662374  0.08842979
 -0.1728323  -0.17736746 -0.35083354  0.05920599  0.40119299  0.06607256
 -0.15444833 -0.01040762 -0.11011858  0.03893382  0.08644699  0.10376634
 -0.05128034  0.0301114  -0.18607709  0.01635574  0.19230728 -0.08615519
 -0.11212923  0.20491898 -0.05076728  0.08599538  0.02147278  0.02861555
  0.05192241  0.01561433 -0.10548866 -0.00244119  0.11056424 -0.07042459
 -0.04011931  0.09223035 -0.19102095  0.06228182 -0.01672564  0.03419466
  0.05407136 -0.02878389 -0.14084055 -0.05405866  0.1660697  -0.24400368
  0.15734054  0.22114486 -0.00093035  0.12653016  0.08611292  0.07960466
 -0.05048975 -0.07031558 -0.17617871  0.02536608  0.0477919   0.0536517
  0.07799406  0.05143168]"
180,10,"[-0.04821366  0.10176528  0.1272165   0.0444645  -0.0082267  -0.05571278
 -0.00453199 -0.10167167  0.12877996 -0.03217391  0.27949357 -0.04094497
 -0.16379732 -0.14403042  0.04730785  0.17092623 -0.14996175 -0.06603781
 -0.0630109  -0.0192118   0.03146086 -0.03853065  0.09501585  0.01220861
 -0.04061738 -0.39107674 -0.11604413 -0.13168934  0.03829039 -0.07959256
 -0.0599726   0.06408055 -0.17848386 -0.04795206 -0.06624851  0.0495649
 -0.03215209 -0.0616686   0.19342361 -0.05152275 -0.16477093 -0.01028649
  0.01018883  0.2051381   0.24737859  0.0450347   0.0586512  -0.04224063
  0.05314755 -0.16902943  0.02946164  0.09022307  0.06390515  0.04625459
 -0.00205217 -0.11474678  0.00952735  0.0136894  -0.13564615  0.04580465
  0.06716666 -0.13767026 -0.08821178  0.00626776  0.25092128  0.10219045
 -0.06947857 -0.14812538  0.10303858 -0.16420648 -0.04629086  0.05954727
 -0.18234323 -0.1696803  -0.36060721  0.03812774  0.35610634  0.06164439
 -0.20273513  0.04168382 -0.08030798  0.04269697  0.14246471  0.13001786
 -0.03795505  0.03120236 -0.19123773  0.02156999  0.18097258 -0.09469435
 -0.06410179  0.22340402 -0.05169498  0.08698867 -0.00419712  0.02099851
  0.03758848  0.03048194 -0.13727888 -0.01542753  0.15325034 -0.02591943
 -0.03189884  0.07818562 -0.15846054  0.04705801 -0.00903103  0.07423273
  0.07491709 -0.04728172 -0.14963497 -0.0679905   0.178094   -0.20006363
  0.16788636  0.205057   -0.01921389  0.08550316  0.10719869  0.13645416
 -0.04576938 -0.04772778 -0.21165657  0.04552166  0.0870841   0.05194705
  0.05120473  0.04347135]"
181,10,"[-0.0412331   0.10782134  0.10621522  0.03776743 -0.02045843 -0.04802453
 -0.00374815 -0.08902695  0.12222081 -0.03294554  0.27866051 -0.04350004
 -0.16732933 -0.14144111  0.07450464  0.16045307 -0.14508533 -0.05912071
 -0.052424   -0.02412321  0.02582274 -0.03322194  0.10152718  0.01338683
 -0.04876182 -0.40345231 -0.11392936 -0.13256498  0.03220418 -0.09487762
 -0.05475069  0.07814351 -0.17819357 -0.04510163 -0.0581214   0.06829713
 -0.02877274 -0.05384486  0.19428159 -0.04367989 -0.16336487 -0.01746473
  0.02491295  0.19909979  0.24976492  0.0507698   0.05398796 -0.00969065
  0.04328053 -0.18670493  0.03566736  0.08718611  0.06860544  0.03640932
  0.00253477 -0.1274198   0.00268946  0.0051609  -0.14055957  0.03458117
  0.06212089 -0.1277086  -0.08030721  0.02407481  0.27017671  0.11417345
 -0.07638122 -0.13166682  0.09560316 -0.16679183 -0.04405498  0.05802612
 -0.18045902 -0.16629879 -0.35209233  0.04398106  0.35795739  0.06108592
 -0.18990107  0.04152223 -0.08850418  0.03323248  0.11968189  0.11682051
 -0.04336772  0.02347681 -0.19162507  0.02666335  0.179922   -0.0860061
 -0.06395367  0.22325745 -0.06373432  0.10065857 -0.00354026  0.02552326
  0.02864328  0.01311656 -0.12493256 -0.02383913  0.14661017 -0.05471919
 -0.03919562  0.10127289 -0.18818927  0.04994878 -0.02279155  0.06349324
  0.07363226 -0.02726313 -0.14033161 -0.0625916   0.17270723 -0.21544112
  0.16349484  0.20948212 -0.0444642   0.09482963  0.10594656  0.13484257
 -0.03688081 -0.04916465 -0.21305159  0.02911276  0.06854729  0.0513088
  0.04351708  0.04828567]"
182,10,"[-0.02902742  0.10960764  0.12420227  0.03375293 -0.02619007 -0.04982495
 -0.0032302  -0.08907752  0.13679381 -0.04570337  0.29021358 -0.04559891
 -0.17736459 -0.13962787  0.04664281  0.16701415 -0.14584959 -0.06824511
 -0.04863371 -0.00850326  0.03059535 -0.04395216  0.08197866  0.01359804
 -0.03162499 -0.40124682 -0.11676827 -0.12869525  0.02469965 -0.09543282
 -0.06228558  0.08595815 -0.16878565 -0.05126377 -0.06336183  0.05946635
 -0.03269172 -0.05630114  0.19010817 -0.05165531 -0.17190152 -0.02313779
  0.00848875  0.21100332  0.25045258  0.03474128  0.06279226 -0.03097686
  0.04149702 -0.18124697  0.03050774  0.08383974  0.08642468  0.05189519
 -0.01729727 -0.13676426  0.00398056  0.02136239 -0.15164037  0.03240634
  0.06537061 -0.14866236 -0.09238835  0.02495152  0.27559537  0.11942516
 -0.08012445 -0.15806372  0.11536239 -0.17099538 -0.04501002  0.06659502
 -0.18578565 -0.16744845 -0.3507683   0.04703205  0.35410711  0.05747297
 -0.20465527  0.02843708 -0.09188256  0.04608946  0.11997903  0.12559244
 -0.04350477  0.03328166 -0.19351114  0.02269755  0.17609587 -0.09730498
 -0.07311778  0.21568733 -0.05178559  0.08701216  0.00544102  0.02374244
  0.04639684  0.02924539 -0.14804851 -0.01540148  0.1414784  -0.04774446
 -0.04912659  0.09224494 -0.17672412  0.05608986 -0.02000551  0.05905182
  0.06343211 -0.06028756 -0.1406004  -0.06083492  0.19171283 -0.21982713
  0.16458659  0.205935   -0.00755625  0.10263634  0.10147986  0.12717263
 -0.03304304 -0.07752174 -0.21810269  0.04478777  0.08715086  0.04724212
  0.0478361   0.03668702]"
183,10,"[-0.06061877  0.10592434  0.13377997  0.0458778  -0.03569664 -0.0549746
  0.00343152 -0.10140619  0.11949606 -0.03995404  0.30080739 -0.0517052
 -0.19531591 -0.13800557  0.0399793   0.16292459 -0.14596501 -0.08141945
 -0.00849088  0.00675616  0.05915589 -0.05110866  0.08540325  0.02542269
 -0.0617289  -0.38394281 -0.12678555 -0.12876394  0.03569607 -0.11135119
 -0.05509138  0.03541623 -0.17297655 -0.04898039 -0.08098671  0.06211577
 -0.02234731 -0.09193199  0.17678156 -0.07216626 -0.18860671 -0.01636651
  0.01180331  0.1944197   0.22175856  0.04323198  0.05817332 -0.05054598
  0.02547058 -0.1895369   0.03532653  0.07223807  0.05518077  0.0321074
 -0.00604532 -0.12849052 -0.00339516  0.05030825 -0.14340866  0.02613149
  0.05788033 -0.10381846 -0.03614268  0.00954881  0.25588524  0.11396609
 -0.06203599 -0.11810392  0.13274559 -0.169705   -0.06267887  0.05981849
 -0.15389529 -0.17342301 -0.33862156  0.04324138  0.36976346  0.06872315
 -0.18825194  0.04255143 -0.08978692  0.05289963  0.13065597  0.1074682
 -0.02545978  0.01665888 -0.20945065  0.0123735   0.19268057 -0.0840232
 -0.03697799  0.21055666 -0.04046355  0.07857347  0.02865332  0.03656939
  0.026641    0.04484243 -0.13087717 -0.01302973  0.12845218 -0.04272714
 -0.03608516  0.10863224 -0.18090338  0.04034013 -0.00118649  0.03173607
  0.07344688 -0.03171108 -0.11497899 -0.05534957  0.16214392 -0.23136583
  0.17252997  0.20077294 -0.03033355  0.10971821  0.08861437  0.13739988
 -0.04235393 -0.0852901  -0.21508834  0.03273177  0.08290513  0.02994361
  0.05142803  0.04534379]"
184,10,"[-0.06115524  0.09608743  0.09983611  0.05943307 -0.00804391 -0.0381349
 -0.01747977 -0.07771367  0.16241533 -0.03536643  0.28930581 -0.02239857
 -0.17055747 -0.14496312  0.05902408  0.1424202  -0.14423889 -0.05572535
 -0.03356585 -0.00582641  0.03458682 -0.03212118  0.07489594  0.04272151
 -0.05550003 -0.40623733 -0.12354845 -0.15004003  0.03280897 -0.09799036
 -0.07190605  0.07103357 -0.15744518 -0.03840806 -0.07963423  0.04487766
 -0.02012479 -0.01312374  0.17858239 -0.01999444 -0.1592208  -0.02824964
 -0.02552189  0.26301327  0.23879147  0.05435354  0.04244275  0.00140826
  0.04307009 -0.20487534  0.03359061  0.10296911  0.08603233  0.02279126
  0.02002809 -0.12809677 -0.02225515  0.02142684 -0.17083068  0.06531042
  0.03556922 -0.124826   -0.09099348 -0.00084862  0.2760717   0.14475934
 -0.07082422 -0.15325218  0.09986888 -0.18059897 -0.04524003  0.05991957
 -0.18485665 -0.19684537 -0.35429239  0.05502187  0.3608714   0.08106922
 -0.21031292  0.0569312  -0.09179828  0.03444497  0.13620497  0.08977522
 -0.04056735  0.0320648  -0.19071108  0.00869741  0.1552531  -0.08966656
 -0.05220276  0.2103634  -0.06609636  0.0664522   0.00617259 -0.00223836
  0.03151616  0.02764376 -0.14476113 -0.02563572  0.12492225 -0.04756285
 -0.01720984  0.05900655 -0.18820459  0.05985     0.01134787  0.04535836
  0.07412378 -0.01640813 -0.18092076 -0.06869722  0.19736251 -0.24974021
  0.18649834  0.19071127 -0.00868983  0.12173829  0.07317112  0.13397409
 -0.06160415 -0.03738989 -0.18035914  0.03960457  0.08304193  0.0351658
  0.03167363  0.02777084]"
185,10,"[-4.67849001e-02  6.97989613e-02  9.46552083e-02  5.54884970e-02
 -2.23158821e-02 -4.67201211e-02 -2.75352970e-04 -8.90423506e-02
  1.50051758e-01 -5.56708835e-02  2.78707027e-01 -3.96586768e-02
 -1.94663644e-01 -1.26209751e-01  6.12355731e-02  1.33733600e-01
 -1.25812039e-01 -5.80606014e-02 -3.47614549e-02 -1.91552900e-02
  5.53152189e-02  3.09390202e-03  7.08460584e-02  4.74121533e-02
 -5.29351532e-02 -3.96676153e-01 -1.15595981e-01 -1.62760511e-01
  1.67832375e-02 -9.07317922e-02 -5.94563708e-02  9.67899933e-02
 -1.55088454e-01 -2.81283446e-02 -7.87861124e-02  5.35807386e-02
 -1.69396251e-02 -9.79226828e-03  1.78648457e-01  9.95536335e-04
 -1.55118540e-01 -3.05272788e-02 -2.88350340e-02  2.54640996e-01
  2.18384132e-01  3.83022428e-02  3.55895907e-02  2.44765468e-02
  3.30104418e-02 -2.19458073e-01  1.59803890e-02  9.75085944e-02
  1.03735141e-01  1.74268447e-02  3.02676447e-02 -1.36442348e-01
 -1.82485376e-02  3.35853547e-04 -1.88181415e-01  8.06520358e-02
  2.96267215e-02 -1.45131335e-01 -9.71955732e-02  1.40281282e-02
  2.90993452e-01  1.31069556e-01 -8.34289491e-02 -1.11719213e-01
  9.59126800e-02 -1.77974671e-01 -5.41474745e-02  5.76656125e-02
 -1.95980877e-01 -1.79735243e-01 -3.39518785e-01  5.35642356e-02
  3.54606271e-01  5.14499284e-02 -2.14126393e-01  6.52474761e-02
 -8.02924559e-02  4.96185534e-02  1.19567961e-01  8.85589421e-02
 -3.80590633e-02  4.71929982e-02 -1.87440336e-01  2.90989429e-02
  1.29649878e-01 -1.02807865e-01 -5.38668036e-02  2.40703493e-01
 -8.23504776e-02  7.40528926e-02  2.54009925e-02  6.64274534e-03
  3.82532142e-02 -1.26330229e-02 -1.21891014e-01 -2.78481618e-02
  1.55389994e-01 -7.94372559e-02 -2.04466544e-02  5.24263754e-02
 -1.89925045e-01  4.67252433e-02 -1.90463420e-02  3.90510708e-02
  7.39460215e-02 -2.94681489e-02 -1.80889606e-01 -5.36914133e-02
  1.98618799e-01 -2.47745901e-01  1.84698477e-01  1.79035962e-01
 -4.75343689e-02  1.18004791e-01  5.33637479e-02  1.15594298e-01
 -7.15644583e-02 -4.22832519e-02 -1.79274350e-01  1.69301461e-02
  9.26559865e-02  4.49747592e-02  2.26346143e-02  2.16991454e-02]"
186,10,"[-0.06550442  0.0988895   0.11941276  0.02646275 -0.02883569 -0.0487996
 -0.03878081 -0.11154417  0.14647704 -0.06985017  0.26660368 -0.03827664
 -0.16490722 -0.16153821  0.00299825  0.19364269 -0.16406024 -0.07668
 -0.05596465 -0.02846465  0.01831242 -0.05078572  0.08828328  0.00373748
 -0.05066768 -0.4050132  -0.08593795 -0.1128031   0.03132667 -0.0939009
 -0.0772128   0.0436651  -0.17705622 -0.0637295  -0.07215546  0.06500998
 -0.05561934 -0.06435195  0.22801481 -0.03506987 -0.17099226 -0.0353003
 -0.00742568  0.21102802  0.26697201  0.02834059  0.05455524 -0.03674501
  0.09612373 -0.21983664  0.02988213  0.08080786  0.07428282  0.01700038
  0.00995497 -0.12918092 -0.03031411  0.05692725 -0.15220024  0.0254883
  0.02951546 -0.12967384 -0.07927389  0.00747581  0.2447819   0.12317727
 -0.08279927 -0.1095397   0.12901746 -0.14994356  0.0185197   0.04573982
 -0.15203515 -0.19403884 -0.36592346  0.02915405  0.37945494  0.05763518
 -0.1697164  -0.00103526 -0.05740059  0.00945699  0.13695328  0.11893395
 -0.04898947  0.02322999 -0.14753619  0.03726178  0.16334689 -0.08156212
 -0.07489274  0.20249176 -0.05303615  0.09176414 -0.0054551   0.02922706
  0.01786619  0.03735537 -0.13402548  0.01710541  0.12244844 -0.0360597
 -0.00281257  0.07406318 -0.13396285  0.03199002 -0.00851711  0.05249757
  0.04938636 -0.06707093 -0.1572727  -0.07335661  0.18241218 -0.19344394
  0.14842448  0.21166112 -0.02930648  0.12441346  0.10688734  0.08646201
 -0.01769909 -0.04788306 -0.18928958  0.05097958  0.07163685  0.03532746
  0.07863085  0.03427544]"
187,10,"[-0.04019076  0.07852608  0.1219817   0.05463319 -0.01094551 -0.0638856
  0.00724092 -0.10855078  0.1382156  -0.07208765  0.28619695 -0.05210237
 -0.18681529 -0.10793331  0.05798157  0.13089243 -0.11292842 -0.07355695
 -0.05787831 -0.01316548  0.05709573 -0.02236854  0.0546516   0.01918511
 -0.04764038 -0.3769711  -0.13359606 -0.13416731  0.02504557 -0.10445704
 -0.02661502  0.06823689 -0.17119932 -0.02844592 -0.09465722  0.04316133
 -0.02743173 -0.04657457  0.19142766 -0.01765521 -0.17802371 -0.04299472
 -0.03449745  0.24673463  0.23071788  0.02487846  0.02412441  0.01563226
  0.01485655 -0.20655802  0.01388884  0.08447821  0.09101816  0.0315953
  0.01393778 -0.14134793  0.00921429  0.00638176 -0.16966124  0.04788214
  0.05616494 -0.16169231 -0.08106379  0.0332685   0.29285273  0.12460451
 -0.07556304 -0.11590984  0.10950994 -0.16904464 -0.03960308  0.04679864
 -0.19511439 -0.16290802 -0.35045761  0.0553378   0.39955959  0.03807617
 -0.21767734  0.05325144 -0.08755228  0.06636131  0.14720681  0.09201829
 -0.0464883   0.03497215 -0.19617514  0.02739641  0.14352483 -0.09448272
 -0.07750873  0.20566741 -0.08852693  0.05555268  0.03640763 -0.00676422
  0.0421173   0.00328123 -0.12001412 -0.01729995  0.15412031 -0.07051778
 -0.02928313  0.09568424 -0.17098022  0.05829056  0.00048006  0.0438543
  0.08208587 -0.02018303 -0.17803444 -0.06807729  0.19132386 -0.23191296
  0.17072676  0.17927933 -0.05357529  0.10578974  0.07634417  0.14172633
 -0.06993553 -0.01511766 -0.20516935  0.03348847  0.08015367  0.06462265
  0.04696567  0.02708112]"
188,10,"[-0.07499736  0.06773011  0.09584621  0.0504302  -0.02644608 -0.04748102
  0.00067841 -0.07952937  0.14005208 -0.06204687  0.26912209 -0.0502484
 -0.18550438 -0.07834809  0.04570693  0.12784646 -0.13765283 -0.05859405
 -0.04016504 -0.01055613  0.07447455 -0.01140994  0.05444517  0.0538823
 -0.08319259 -0.35700461 -0.13096111 -0.14080903  0.01020065 -0.09700666
 -0.03508439  0.05765273 -0.1748351  -0.0206278  -0.09763092  0.05804034
 -0.0103972  -0.02584821  0.20115268  0.01610427 -0.16216119 -0.05637458
 -0.02756079  0.27490509  0.23415963  0.0218512   0.01746233  0.02897068
  0.02069621 -0.24007601  0.02780032  0.09234283  0.10179149  0.03444403
  0.01342221 -0.13412847 -0.00538785  0.02220691 -0.16268136  0.07264129
  0.04610799 -0.1298342  -0.07159553  0.01334469  0.30490381  0.12919201
 -0.09268551 -0.10725212  0.10951024 -0.15945569 -0.05417305  0.0567852
 -0.18457934 -0.18121301 -0.35626841  0.0531642   0.39755309  0.05608768
 -0.22961706  0.04832114 -0.11151616  0.04410165  0.1350444   0.07875365
 -0.03575573  0.05268378 -0.19587541  0.04127756  0.15311445 -0.0922763
 -0.064556    0.22629316 -0.06467552  0.04506142  0.0445503   0.0201707
  0.03283951 -0.01163036 -0.13435374 -0.02282633  0.14753617 -0.07902128
 -0.02462799  0.08415126 -0.19115974  0.07398496  0.00851387  0.02070032
  0.05660829 -0.02056439 -0.2113774  -0.04826056  0.21284561 -0.24483122
  0.15490244  0.16757286 -0.06040998  0.11882496  0.07345841  0.1414413
 -0.08133967 -0.01631793 -0.18196732  0.0266534   0.0786419   0.05604983
  0.05127425  0.03964505]"
